,E Series Sensor Data,Linear Regression Prediction,Reference pm Measurement
3439,1.415264368,1.778607186,1
3440,1.198747126,1.611415087,1
3441,0.930557471,1.45724824,2
3442,1.46508046,1.67531059,3
3443,1.191574713,1.619081082,3
3444,1.247574713,1.632452829,2
3445,1.148948276,1.568283173,2
3446,1.044528736,1.445346915,2
3447,1.162833333,1.565097164,2
3448,0.89462069,1.426238797,1
3449,1.40662069,1.821751063,1
3450,1.151350575,1.626183957,0
3451,0.826149425,1.452293644,0
3452,0.995128655,1.590921819,1
3453,0.869235632,1.48146018,1
3454,0.68533908,1.370125485,1
3455,0.770597701,1.384008661,0
3456,0.979425287,1.570240864,0
3457,0.880241379,1.511089995,0
3458,1.004385965,1.578720162,1
3459,0.705942529,1.39273957,0
3460,0.684402299,1.363956333,2
3461,1.320890805,1.678527769,2
3462,1.139821839,1.568702604,3
3463,0.837655172,1.409135157,3
3464,0.841011494,1.394406696,3
3465,0.863022989,1.450606196,2
3466,1.203063218,1.558538096,5
3467,0.722706897,1.351668951,2
3468,0.818488506,1.37914146,0
3469,1.087178161,1.544961764,2
3470,1.112091954,1.621550019,3
3471,0.722224138,1.35049045,0
3472,0.380258621,1.151286314,0
3473,1.530172414,1.867370866,1
3474,1.536385057,1.895648014,1
3475,0.960706897,1.53473373,0
3476,0.693982759,1.382922179,0
3477,1.62833908,1.947848684,1
3478,0.985155172,1.545437078,1
3479,0.561298851,1.285623563,0
3480,0.554114943,1.322627365,0
3481,0.509574713,1.292860558,2
3482,0.420494253,1.238194765,2
3483,0.66666092,1.319545781,0
3484,0.736586207,1.375122203,0
3485,0.923862069,1.473184979,0
3486,0.697304598,1.218810128,1
3487,0.645597701,1.225183402,2
3488,0.772982759,1.299678033,1
3489,0.715994253,1.354407903,1
3490,0.796454023,1.344921277,3
3491,0.607287356,1.297960573,2
3492,0.346275862,1.067101115,2
3493,1.016270115,1.55452024,1
3494,0.852011494,1.493704094,0
3495,0.635534483,1.341770001,1
3496,0.257195402,1.193670783,2
3497,0.861649425,1.534923254,1
3498,1.039224138,1.614684515,0
3499,0.709287356,1.466561731,0
3500,0.558896552,1.381547751,0
3501,0.473189655,1.286235211,0
3502,0.792632184,1.474479021,0
3503,0.350563218,1.24956195,3
3504,0.113005747,1.013869687,3
3505,0.273471264,1.146596056,1
3506,0.561287356,1.2679348,0
3507,0.757195402,1.398770602,2
3508,0.713609195,1.440536864,1
3509,0.617333333,1.291929361,0
3510,1.449212644,1.768077013,0
3511,1.631666667,1.997390637,2
3512,1.945925287,2.186686475,3
3513,1.877816092,1.990517694,6
3514,1.050864407,1.487218855,5
3515,0.925141243,1.518359588,1
3516,0.442563218,1.245016785,0
3517,0.659948276,1.276622256,1
3518,0.553632184,1.322060641,0
3519,0.446810345,1.238217699,1
3520,0.132183908,1.95635635,1
3521,0.163310345,2.017516827,0
3522,0.34387931,2.094460879,0
3523,0.424327586,2.171819897,0
3524,0.293586207,2.09296058,0
3525,0.094810345,1.979315597,2
3526,0.159971264,2.020980912,2
3527,0.118775862,1.987776396,0
3528,0.092425287,1.991405568,1
3529,0.129770115,1.987518066,2
3530,0.217431034,2.049859885,2
3531,0.212643678,1.949133208,2
3532,0.317517241,1.997341709,1
3533,0.370212644,2.108915108,3
3534,0.608247126,2.253263395,3
3535,0.590517241,2.148958798,4
3536,0.740436782,2.328073839,3
3537,1.118764368,2.519185008,0
3538,1.254770115,2.653910423,0
3539,0.865431034,2.394519023,0
3540,1.059867816,2.474125782,1
3541,1.007666667,2.446811232,2
3542,0.454028736,2.1412164,1
3543,0.329488506,2.092282863,1
3544,0.427183908,2.153214156,1
3545,0.292632184,2.067965502,3
3546,0.134074713,1.925626696,2
3547,0.151344828,1.922496199,2
3548,0.140804598,1.90449985,0
3549,0.217413793,1.9393268,0
3550,0.035070175,1.825555766,0
3551,0.170022989,1.925318023,0
3552,0.502867816,2.16572945,1
3553,0.225574713,1.911760818,1
3554,0.145103448,1.971218116,2
3555,0.519626437,2.177408877,1
3556,0.642241379,2.249939915,1
3557,0.878833333,2.245248547,3
3558,0.699706897,2.292393182,4
3559,0.688672414,2.278682445,3
3560,1.111097701,2.517888653,3
3561,0.438678161,2.048769097,2
3562,0.489471264,2.122782893,1
3563,0.526356322,2.148231116,3
3564,0.595804598,2.165565808,4
3565,0.67337931,2.214703052,4
3566,0.489454023,2.164066447,3
3567,0.380429379,2.151052146,2
3568,0.931259887,2.486558836,2
3569,0.974614943,2.465724786,3
3570,2.288758621,3.319472341,3
3571,1.302655172,2.711208288,1
3572,1.444908046,2.770137523,1
3573,1.481316092,2.815329129,1
3574,1.182034483,2.624735806,3
3575,1.272022989,2.698673787,2
3576,1.736591954,2.976295069,1
3577,1.173862069,2.607623307,4
3578,1.10441954,2.520863735,4
3579,0.759563218,2.270575842,2
3580,1.100568966,2.459322995,3
3581,0.968856322,2.364574227,4
3582,0.852971264,2.233666377,1
3583,0.750482759,2.143711751,2
3584,0.783034483,2.245981155,4
3585,1.001936782,2.319621429,5
3586,0.979873563,2.382688399,3
3587,0.58141954,2.162631137,0
3588,0.57133908,2.168228143,0
3589,0.64033908,2.236655876,0
3590,0.840522989,2.396991315,0
3591,0.953551724,2.464080997,1
3592,1.969833333,3.092570928,1
3593,1.412362069,2.792839861,2
3594,1.741856322,2.985269481,2
3595,1.737545977,2.980157112,2
3596,3.839591954,4.263917208,25
3597,2.183390805,3.274601227,7
3598,2.019953216,3.127626977,6
3599,1.171454023,2.627088772,5
3600,0.768206897,2.328237888,0
3601,0.955471264,2.425962687,0
3602,1.017258621,2.4633199,4
3603,0.785442529,2.315399809,2
3604,0.648948276,2.21024554,0
3605,0.566086207,2.184997701,2
3606,1.218844828,2.604112597,3
3607,0.822356322,2.288987219,4
3608,1.111574713,2.544016425,5
3609,0.764385057,2.243383878,3
3610,1.18583908,2.549729463,0
3611,0.784465517,2.358586299,0
3612,0.967925287,2.509334041,0
3613,0.725586207,2.344037709,1
3614,0.251413793,2.040304127,2
3615,0.866844828,2.424307483,2
3616,0.247597701,2.049485326,0
3617,0.119101695,1.973366397,1
3618,0.535316384,2.285789793,2
3619,1.751954023,3.027985282,8
3620,0.421931034,2.195995998,5
3621,0.43916092,2.248553352,0
3622,0.64941954,2.372842602,1
3623,0.279218391,2.076709527,2
3624,0.712649425,2.317351399,2
3625,0.455942529,2.206085256,0
3626,0.59195977,2.255058841,0
3627,0.464109195,2.119780481,0
3628,0.555068966,2.130871511,0
3629,0.848183908,2.413966194,0
3630,1.143718391,2.499889519,0
3631,1.623568966,2.914519846,0
3632,0.925775862,2.499556146,1
3633,0.566557471,2.295030733,0
3634,0.622609195,2.32860824,0
3635,0.728402299,2.392454794,3
3636,0.464086207,2.19240574,2
3637,0.347701149,2.163767502,1
3638,0.323241379,2.050129705,1
3639,0.252390805,2.090497088,1
3640,0.21695977,2.035682426,2
3641,0.347229885,2.148891463,1
3642,0.238045977,2.068611436,1
3643,0.108195402,1.981965344,2
3644,0.159971264,2.011270825,0
3645,0.081413793,1.856248905,0
3646,0.314655172,2.105278597,1
3647,0.400873563,2.163242355,0
3648,0.281109195,1.982693967,0
3649,0.291183908,2.057475493,0
3650,0.508643678,2.184222763,0
3651,1.24716092,2.465218388,0
3652,3.117741379,3.586701825,7
3653,1.342005747,2.494668021,3
3654,1.25141954,2.568318859,4
3655,1.511586207,2.667384552,4
3656,0.609224138,2.167962433,3
3657,0.558908046,2.077369568,1
3658,0.9885,2.352473364,0
3659,0.974143678,2.376710896,2
3660,1.274425287,2.614520396,1
3661,1.249057471,2.556145136,0
3662,1.451643678,2.708616888,0
3663,1.117327586,2.520281847,0
3664,1.512442529,2.747633204,1
3665,1.219333333,2.626098287,1
3666,1.38458046,2.701387668,0
3667,1.065137931,2.535747903,2
3668,1.33716092,2.674264701,3
3669,3.92383908,4.220186231,4
3670,1.461870056,2.741769118,3
3671,2.144983051,3.142585404,2
3672,1.079011494,2.461964435,3
3673,1.192045977,2.492639612,2
3674,0.882178161,2.302230344,1
3675,0.900385057,2.26512012,1
3676,0.768672414,2.200205009,1
3677,0.575189655,2.090525849,1
3678,0.937741379,2.279653393,4
3679,0.796965517,2.206019482,4
3680,0.648942529,2.145909592,2
3681,0.754321839,2.218880102,0
3682,0.943011494,2.372309618,3
3683,0.69016092,2.209922056,2
3684,0.58237931,2.195320391,0
3685,0.570396552,2.25199005,0
3686,0.5455,2.226985288,2
3687,0.356327586,2.132025291,3
3688,0.319436782,2.101006172,2
3689,3.359603448,3.954968454,3
3690,2.380770115,3.375365377,3
3691,2.001442529,3.163168803,2
3692,1.341122807,2.745278358,3
3693,1.369258621,2.778596753,4
3694,0.799287356,2.439775285,3
3695,0.69637931,2.374352402,0
3696,0.799321839,2.398561443,0
3697,0.649902299,2.339921124,0
3698,0.368775862,2.164186049,2
3699,0.381695402,2.138434268,4
3700,0.578051724,2.24765039,5
3701,0.659965517,2.276485019,3
3702,0.539729885,2.148402092,0
3703,0.750477011,2.31473538,3
3704,1.006247126,2.451661923,2
3705,0.962166667,2.439006683,0
3706,1.020603448,2.471211849,1
3707,1.000931034,2.466607773,1
3708,0.826649425,2.356695344,2
3709,1.29262069,2.684526516,1
3710,2.46404023,3.433869953,1
3711,2.050270115,3.228534694,5
3712,2.749448276,3.642202558,7
3713,2.753241379,3.660379497,5
3714,3.072316092,3.864277945,2
3715,5.782913793,5.526817276,4
3716,3.660011494,4.237061392,7
3717,2.426603448,3.468413369,5
3718,2.197729885,3.30053726,6
3719,1.223178161,2.707603899,6
3720,0.811304598,2.481363715,4
3721,0.996189655,2.583748256,2
3722,0.922885057,2.425191119,0
3723,1.004161111,2.557219841,0
3724,1.209816092,2.665000722,1
3725,1.11208046,2.596382596,0
3726,1.198287356,2.679334645,2
3727,0.999028736,2.593970473,2
3728,0.185827586,2.093441188,0
3729,1.234189655,2.685777922,1
3730,1.252356322,2.772325751,1
3731,0.901787356,2.551487496,0
3732,0.907097701,2.53767624,0
3733,1.779172414,3.063211586,4
3734,1.188212644,2.697126307,3
3735,0.687747126,2.405086286,1
3736,0.716471264,2.424094599,1
3737,0.314189655,2.191085693,3
3738,0.191574713,2.135330004,4
3739,0.158534483,2.102950059,2
3740,0.093856322,2.096991275,0
3741,0.302201149,2.21178613,0
3742,0.270473684,2.188294613,1
3743,0.208798851,2.145145623,1
3744,0.56754023,2.378823526,1
3745,0.677672414,2.472045571,4
3746,0.436775862,2.339817222,3
3747,0.693477011,2.461337367,1
3748,0.639833333,2.457790856,4
3749,0.670982759,2.458515954,3
3750,0.837626437,2.545555466,0
3751,0.616367816,2.396640097,0
3752,0.791672414,2.485360409,1
3753,0.87737931,2.573611575,2
3754,1.253867816,2.802230658,3
3755,1.501867816,2.956730322,3
3756,0.970304598,2.627755663,2
3757,1.921885057,3.234066443,0
3758,2.680982759,3.690514751,0
3759,2.753155172,3.746475368,2
3760,4.340678161,4.72187479,3
3761,3.145057471,3.999878601,4
3762,1.489442529,2.998875484,2
3763,1.498557471,3.017547156,0
3764,1.390316092,2.954973437,2
3765,1.476528736,2.996409291,1
3766,1.610637931,3.059767856,1
3767,1.40566092,2.938806873,5
3768,0.840522989,2.580600016,4
3769,1.028741379,2.677418872,2
3770,0.541672414,2.327653669,1
3771,0.597212644,2.30929103,0
3772,0.734218391,2.351651488,1
3773,0.962218391,2.491596677,1
3774,0.68437931,2.313951678,0
3775,0.851706215,2.41462518,0
3776,0.780124294,2.376093419,2
3777,0.437752874,2.163491128,2
3778,0.421954023,2.132511291,2
3779,0.822321839,2.392473667,1
3780,1.037356322,2.539084461,0
3781,1.088609195,2.641323122,1
3782,1.190132184,2.72791159,1
3783,1.103925287,2.742573718,1
3784,0.933913793,2.622535366,0
3785,0.990425287,2.674049055,0
3786,1.049793103,2.721878556,1
3787,1.356787356,2.901660524,1
3788,1.423373563,2.935432546,5
3789,1.335235632,2.868113979,3
3790,1.400362069,2.931281645,2
3791,1.430534483,2.924960428,1
3792,1.026760234,2.657554652,0
3793,0.71408046,2.411584938,0
3794,1.052155172,2.582094716,0
3795,0.903724138,2.492298978,0
3796,0.765781609,2.392781467,2
3797,1.085229885,2.599549733,5
3798,0.942511494,2.467947248,5
3799,1.227011494,2.627753179,2
3800,0.94204023,2.457429704,1
3801,0.871626437,2.427892388,1
3802,1.346752874,2.7264786,4
3803,2.31887931,3.314468391,6
3804,2.89412069,3.735149566,8
3805,1.734678161,3.066860275,4
3806,2.607747126,3.608895836,1
3807,3.24908046,4.01303619,4
3808,3.931017241,4.452669723,4
3809,2.170522989,3.376534905,2
3810,1.789735632,3.167023118,4
3811,2.228942529,3.419156687,6
3812,2.128258621,3.366380321,5
3813,2.155672414,3.371900219,3
3814,2.933408046,3.81489856,4
3815,2.06616092,3.278805282,6
3816,2.085752874,3.254279129,6
3817,2.049321839,3.202063755,4
3818,1.962637931,3.132254573,1
3819,1.273431034,2.666719313,2
3820,1.335241379,2.680421866,3
3821,1.385568966,2.719301512,2
3822,1.528758621,2.775887405,3
3823,1.405149425,2.662019965,3
3824,1.596247126,2.789618711,0
3825,1.159954023,2.501047505,0
3826,1.647494253,2.82096676,0
3827,1.48945977,2.711874383,1
3828,1.090847458,2.528562888,2
3829,2.205299435,3.202259746,2
3830,1.779672414,2.952125756,1
3831,1.915258621,3.059078263,0
3832,4.279867816,4.556206028,7
3833,4.21591954,4.552080234,10
3834,3.223293103,3.964698814,6
3835,2.597781609,3.579099926,4
3836,1.989942529,3.226078729,6
3837,1.825189655,3.080227388,4
3838,2.054132184,3.234496237,3
3839,1.74995977,3.017198963,4
3840,1.456402299,2.811147228,6
3841,1.286913793,2.646978844,4
3842,1.712508772,2.863045907,4
3843,1.786408046,2.858777141,5
3844,1.680563218,2.812499795,2
3845,1.813241379,2.882676742,2
3846,1.876902299,2.874464909,2
3847,2.051252874,2.956771142,1
3848,2.010465517,3.002553205,3
3849,1.924270115,2.88056643,3
3850,1.711701149,2.80389301,3
3851,1.849114943,2.848586975,1
3852,2.298362069,3.18521085,1
3853,2.794390805,3.524546074,4
3854,2.530034483,3.379300689,5
3855,3.635114943,4.09331273,7
3856,4.309827586,4.540449562,7
3857,3.656666667,4.132604263,6
3858,3.04237931,3.753924611,7
3859,2.651804598,3.541900747,8
3860,3.538643678,4.071609471,7
3861,2.410942529,3.37334149,5
3862,2.095304598,3.142186197,3
3863,2.071344828,3.112814663,2
3864,2.234586207,3.206742781,4
3865,1.846729885,2.88136858,6
3866,1.717954023,2.808519153,4
3867,1.56512069,2.696528511,3
3868,1.688683908,2.707284665,4
3869,1.569431034,2.680010276,3
3870,1.77012069,2.720090124,5
3871,1.871695402,2.831773507,6
3872,1.598212644,2.641712014,2
3873,1.565149425,2.677835025,0
3874,1.647022989,2.734526519,5
3875,2.03637931,2.957002548,4
3876,1.995678161,2.994624864,1
3877,2.110183908,3.077553661,4
3878,2.136982759,3.108980478,2
3879,2.31608046,3.234833864,0
3880,2.21799435,3.166764677,0
3881,1.998129944,3.04478888,3
3882,2.058931034,3.141601379,5
3883,3.054103448,3.730712969,4
3884,4.595862069,4.632292455,7
3885,3.846724138,4.257656056,9
3886,3.289425287,3.887914894,7
3887,2.88991954,3.654173057,7
3888,2.67846,3.546898284,8
3889,2.565551724,3.40917998,6
3890,1.904718391,3.012052656,4
3891,2.189271605,3.09416474,5
3892,1.312118644,2.67125356,8
3893,0.690661017,2.193233516,4
3894,0.487103448,2.162238589,0
3895,0.908068966,2.352209685,0
3896,0.158,1.899351459,0
3897,1.027310345,2.391220938,0
3898,0.811758621,2.342948938,1
3899,0.787344828,2.358513677,2
3900,0.675241379,2.270236497,1
3901,0.633568966,2.322938606,2
3902,0.852,2.398679484,3
3903,1.076137931,2.493443953,1
3904,1.140793103,2.608772915,1
3905,0.987086207,2.434992857,0
3906,0.754310345,2.319365678,0
3907,0.826189655,2.382298783,0
3908,0.718396552,2.338129763,2
3909,0.850586207,2.335981015,0
3910,0.600586207,2.159974175,0
3911,0.323258621,2.102951552,0
3912,0.524362069,2.22842964,0
3913,0.589051724,2.251954155,0
3914,0.456896552,2.078598684,1
3915,0.301672414,1.947014619,0
3916,0.205431034,1.976046748,0
3917,0.390758621,2.097114927,3
3918,0.587672414,2.216536382,1
3919,0.754258621,2.222042524,1
3920,0.79312069,2.349943834,3
3921,0.571844828,2.173621168,2
3922,0.179551724,1.869684472,2
3923,1.018637931,2.423946373,2
3924,1.41237931,2.683421438,1
3925,0.981310345,2.483633132,0
3926,0.774448276,2.29106485,2
3927,0.551724138,2.230480276,2
3928,0.71262069,2.305565168,1
3929,0.448241379,2.173141607,0
3930,0.015775862,1.865562582,1
3931,0.149431034,2.007960587,2
3932,0.241362069,2.050039527,3
3933,0.314637931,2.069945603,3
3934,0.214068966,2.052415755,1
3935,0.32612069,2.109944226,0
3936,0.251431034,2.004919567,2
3937,1.135034483,2.573302107,2
3938,0.995637931,2.431689323,4
3939,1.0575,2.423208716,4
3940,1.111982759,2.461515652,3
3941,1.129258621,2.454910356,2
3942,1.1825,2.50611648,2
3943,1.471224138,2.737629449,0
3944,1.222672414,2.573191657,0
3945,1.065266667,2.449809784,1
3946,1.49287931,2.674514596,0
3947,1.093310345,2.475474201,0
3948,1.551689655,2.82159652,0
3949,1.849155172,3.052523633,2
3950,1.827551724,3.075133026,3
3951,2.096275862,3.253038369,2
3952,1.840482759,3.081675309,3
3953,2.084775862,3.251672715,5
3954,1.306,2.765594027,2
3955,1.501448276,2.903342372,2
3956,1.366413793,2.824118715,5
3957,2.094896552,3.262845293,4
3958,1.16222807,2.714030856,2
3959,0.555982759,2.312315152,5
3960,0.627793103,2.360536321,4
3961,0.788810345,2.427536357,3
3962,0.583362069,2.28088106,0
3963,0.796017241,2.379771994,3
3964,0.561741379,2.243450386,3
3965,0.557517241,2.209158933,1
3966,0.599086207,2.185928009,0
3967,0.702568966,2.329212883,0
3968,0.774448276,2.371912668,0
3969,1.004275862,2.475772427,2
3970,1.183913793,2.631266417,0
3971,2.275827586,3.281494369,2
3972,2.893689655,3.666284603,4
3973,2.297431034,3.356612061,3
3974,1.063189655,2.602400628,4
3975,0.955413793,2.566285786,3
3976,1.346241379,2.831883962,2
3977,1.226982759,2.753322959,2
3978,0.995637931,2.599572275,1
3979,1.328982759,2.816742471,1
3980,1.143655172,2.667249569,3
3981,1.117810345,2.662674082,5
3982,1.027293103,2.634050941,5
3983,0.952568966,2.481891694,4
3984,0.954017241,2.546847605,4
3985,1.272948276,2.731990175,6
3986,1.228465517,2.628233855,5
3987,1.172396552,2.51468772,3
3988,0.938172414,2.451921282,0
3989,0.982758621,2.389116439,1
3990,0.732741379,2.263467738,3
3991,0.777310345,2.291875725,1
3992,0.919534483,2.371627977,1
3993,0.561827586,2.159877166,1
3994,1.037362069,2.422543377,0
3995,1.567586207,2.772630956,0
3996,1.812135593,2.948794927,0
3997,1.81779661,2.97800818,2
3998,1.442534483,2.780935115,4
3999,1.807431034,3.021024695,0
4000,1.158051724,2.627542334,0
4001,1.49137931,2.81849602,2
4002,1.770137931,3.010048074,6
4003,1.518568966,2.832642978,4
4004,1.311775862,2.714777805,1
4005,1.112,2.541325971,0
4006,1.173827586,2.540908334,6
4007,0.77922807,2.264745121,5
4008,0.852034483,2.363120569,2
4009,1.168103448,2.551668645,2
4010,1.031603448,2.401560691,2
4011,1.061741379,2.397938123,3
4012,0.985655172,2.33268597,3
4013,1.232775862,2.513005163,2
4014,1.55312069,2.69227289,2
4015,1.268689655,2.497386928,4
4016,1.287327586,2.476339063,4
4017,1.231275862,2.449812574,3
4018,1.663810345,2.735744143,4
4019,1.905189655,2.919375198,4
4020,1.481344828,2.697019014,1
4021,1.938258621,2.967421699,3
4022,2.257224138,3.219862927,4
4023,1.840517241,2.941452191,6
4024,1.445413793,2.694301855,6
4025,1.596275862,2.807634867,5
4026,1.392241379,2.702197898,2
4027,1.400827586,2.687688648,4
4028,1.376396552,2.672401741,5
4029,1.35487931,2.670185346,7
4030,1.185344828,2.547153406,4
4031,1.010068966,2.409150917,2
4032,0.795931034,2.259267396,1
4033,1.182448276,2.499642643,0
4034,1.165241379,2.459351836,1
